,px,film,all
89,0.0890890890890891,0.9780050251665057,0.9782012273248692
90,0.09009009009009009,0.978039345302905,0.978275628862589
91,0.09109109109109109,0.9780736631023415,0.9783513629389605
92,0.0920920920920921,0.9781298770524588,0.9784172249032014
93,0.09309309309309309,0.9782220952388757,0.9784816860506979
94,0.0940940940940941,0.9783142965513788,0.9785438183300329
95,0.09509509509509509,0.9783856992779564,0.9786024196026226
96,0.0960960960960961,0.9784507725688699,0.9786602073232091
97,0.0970970970970971,0.9785158374553169,0.9787171816573321
98,0.0980980980980981,0.9786062137188171,0.9787737979845466
99,0.0990990990990991,0.9789553685326061,0.9788365874769923
100,0.10010010010010009,0.9791186554771015,0.9789020357050373
101,0.1011011011011011,0.9792190955390588,0.978970142513716
102,0.1021021021021021,0.9793213342764446,0.979040705927573
103,0.1031031031031031,0.9794311610395271,0.9791118234542686
104,0.1041041041041041,0.9795409638416004,0.9791825285446714
105,0.10510510510510511,0.9795826209628284,0.9792528212674418
106,0.1061061061061061,0.9796239195602328,0.9793227016912278
107,0.10710710710710711,0.9796652147684025,0.9793921698846637
108,0.10810810810810811,0.9797065065877549,0.9794566602683619
109,0.1091091091091091,0.9797477950187069,0.9795202871857844
110,0.11011011011011011,0.9797895749525903,0.9795837151557374
111,0.1111111111111111,0.9798342374246717,0.9796478397747559
112,0.11211211211211211,0.979878895932107,0.9797131538740278
113,0.11311311311311312,0.9799235504754243,0.9797808763847361
114,0.11411411411411411,0.9799682010551517,0.9798528440046409
115,0.11511511511511512,0.9800128476718163,0.9799263976933281
116,0.11611611611611611,0.9800472240689345,0.9800002006570555
117,0.11711711711711711,0.9800779043018101,0.9800742528552673
118,0.11811811811811812,0.9801085826633424,0.9801481248653094
119,0.11911911911911911,0.9801392591537029,0.9802211106354097
120,0.12012012012012012,0.9801699337730626,0.9802941915718119
121,0.12112112112112113,0.9802006065215926,0.9803683607935724
122,0.12212212212212212,0.9802312773994641,0.9804434772164182
123,0.12312312312312312,0.9802619464068482,0.980519434437586
124,0.12412412412412413,0.9805226636137088,0.9805921342677997
125,0.12512512512512514,0.980604139610283,0.980656504574392
126,0.12612612612612611,0.9806856024036678,0.9807190832874642
127,0.12712712712712712,0.9807567591479729,0.980781102496587
128,0.12812812812812813,0.9807883192844192,0.9808425190331164
129,0.12912912912912913,0.9808198774392477,0.9809031551734575
130,0.13013013013013014,0.9808514336126446,0.9809630111956347
131,0.13113113113113112,0.980882987804797,0.9810234230977088
132,0.13213213213213212,0.9809145400158913,0.9810890660044339
133,0.13313313313313313,0.9809460902461141,0.9811570281810981
134,0.13413413413413414,0.9809776384956519,0.9812259822767312
135,0.13513513513513514,0.9810430658735879,0.9812955271472157
136,0.13613613613613612,0.9811380768164432,0.9813656529555891
137,0.13713713713713713,0.9812330697960151,0.9814358878344028
138,0.13813813813813813,0.9813902259279823,0.9815054915610177
139,0.13913913913913914,0.9816410513080513,0.9815744642070738
140,0.14014014014014015,0.9817562632895527,0.9816428058442004
141,0.14114114114114115,0.9818032964530008,0.9817105165440172
142,0.14214214214214213,0.9818503252111451,0.9817777976772906
143,0.14314314314314314,0.9818973495646043,0.9818447217117421
144,0.14414414414414414,0.9819443695139972,0.981911288677978
145,0.14514514514514515,0.9820414243078815,0.9819774986066008
146,0.14614614614614616,0.9821683295877441,0.9820433515282108
147,0.14714714714714713,0.9822817101340082,0.9821088474734043
148,0.14814814814814814,0.9823896557348809,0.9821739864727751
149,0.14914914914914915,0.9823139050597061,0.9822387685569137
150,0.15015015015015015,0.9822382541688187,0.982298682970725
151,0.15115115115115116,0.9823101698437817,0.9823572442416588
152,0.15215215215215216,0.9823820752043213,0.9824144526225159
153,0.15315315315315314,0.9824535776394442,0.9824705101866054
154,0.15415415415415415,0.9825236041969234,0.9825261933319183
155,0.15515515515515516,0.9825936209726319,0.982581502091225
156,0.15615615615615616,0.9826636279686193,0.9826364364972933
157,0.15715715715715717,0.9829717078032051,0.9826912045177072
158,0.15815815815815815,0.9831312857782791,0.9827458504069597
159,0.15915915915915915,0.9832231654650436,0.9828003741787774
160,0.16016016016016016,0.9832945834134135,0.9828547758468851
161,0.16116116116116116,0.9833659911796321,0.9829083910895366
162,0.16216216216216217,0.9834162162441714,0.9829606398117235
163,0.16316316316316315,0.9834286859894719,0.9830115223405604
164,0.16416416416416416,0.9834411554242811,0.9830598197656015
165,0.16516516516516516,0.9834536245486108,0.9831036954098205
166,0.16616616616616617,0.9834660933624728,0.9831461165203988
167,0.16716716716716717,0.9834785618658782,0.9831896448363097
168,0.16816816816816815,0.9834910300588391,0.9832342800243377
169,0.16916916916916916,0.9835034979413666,0.9832823797446583
170,0.17017017017017017,0.9835159655134725,0.983328518142053
171,0.17117117117117117,0.9835284327751684,0.9833717140376883
172,0.17217217217217218,0.9835408997264662,0.9834113820244488
173,0.17317317317317318,0.9835533663673771,0.9834477871897038
174,0.17417417417417416,0.9835658326979126,0.9834829498234211
175,0.17517517517517517,0.9835782987180846,0.9835206077791416
176,0.17617617617617617,0.9835907644279045,0.9835607589962447
177,0.17717717717717718,0.9836032298273841,0.9836005099086047
178,0.1781781781781782,0.9836156949165348,0.983639142296413
179,0.17917917917917917,0.9836281596953682,0.9836737149895733
180,0.18018018018018017,0.9836406241638959,0.9837054568882723
181,0.18118118118118118,0.9836530883221296,0.983736723569706
182,0.18218218218218218,0.983676156845906,0.9837675151433528
183,0.1831831831831832,0.9837014803677734,0.9837931634320692
184,0.1841841841841842,0.9837268026088171,0.9838165801547641
185,0.18518518518518517,0.9837521235691338,0.9838390992988825
186,0.18618618618618618,0.983777443248821,0.9838628180042391
187,0.1871871871871872,0.983802761647976,0.9838870114072008
188,0.1881881881881882,0.9838280787666955,0.9839083349292872
189,0.1891891891891892,0.983853394605077,0.9839275285294821
190,0.19019019019019018,0.9838787091632175,0.9839458093799911
191,0.19119119119119118,0.9839197399290542,0.9839642126369144
192,0.1921921921921922,0.9840232405644501,0.9839827382925764
193,0.1931931931931932,0.9841267198005752,0.9840013863393023
194,0.1941941941941942,0.9843504353009538,0.984020156769418
195,0.19519519519519518,0.9842974277811313,0.9840390495752496
196,0.1961961961961962,0.9842444149852781,0.9840580647491238
197,0.1971971971971972,0.9841913969125285,0.9840772022833681
198,0.1981981981981982,0.9841383735620165,0.9840964621703104
199,0.1991991991991992,0.9841829500544612,0.984115844402279
200,0.20020020020020018,0.9842344608014512,0.9841353489716029
201,0.2012012012012012,0.9842859662410717,0.9841549758706116
202,0.2022022022022022,0.9843374663741433,0.9841747250916353
203,0.2032032032032032,0.9843523269825529,0.9841946223857656
204,0.2042042042042042,0.9842167849906227,0.9842146959190473
205,0.20520520520520522,0.9841424410305684,0.9842349456794699
206,0.2062062062062062,0.9841882217257443,0.9842553716550229
207,0.2072072072072072,0.9842339982246099,0.9842759738336976
208,0.2082082082082082,0.9842797705277422,0.9842965442686655
209,0.2092092092092092,0.9843255386357178,0.9843170387261873
210,0.21021021021021022,0.9843716418150759,0.9843374572132869
211,0.2112112112112112,0.9845042373866058,0.9843577997369884
212,0.2122122122122122,0.9845998547306832,0.9843780663043146
213,0.2132132132132132,0.9845037158705735,0.9843982569222878
214,0.21421421421421422,0.9844075595994128,0.9844181219699408
215,0.21521521521521522,0.9843734788002392,0.9844347242249006
216,0.21621621621621623,0.9843921906516945,0.9844479839138798
217,0.2172172172172172,0.9844109018012364,0.9844573996968575
218,0.2182182182182182,0.9844296122489046,0.9844642382717792
219,0.21921921921921922,0.9844483219947384,0.9844697620630242
220,0.22022022022022023,0.9844670310387774,0.9844716134445258
221,0.22122122122122123,0.984485739381061,0.984475218305605
222,0.2222222222222222,0.9845044470216289,0.9844805766974677
223,0.22322322322322322,0.9845231539605203,0.9844876886713418
224,0.22422422422422422,0.9845418601977748,0.9844965542784787
225,0.22522522522522523,0.9845605657334319,0.9845036359950061
226,0.22622622622622623,0.9845792705675311,0.984508707081518
227,0.2272272272272272,0.9845979747001117,0.9845117675456188
228,0.22822822822822822,0.9846179918280245,0.9845128173948813
229,0.22922922922922923,0.9846394451139056,0.9845125761062451
230,0.23023023023023023,0.9846608974769118,0.9845147065786058
231,0.23123123123123124,0.9846823489171025,0.9845180088426799
232,0.23223223223223222,0.9847037994345373,0.9845201275051964
233,0.23323323323323322,0.9847252490292759,0.9845210626405605
234,0.23423423423423423,0.9847466977013778,0.9845208143231665
235,0.23523523523523523,0.9847681454509025,0.9845193826273965
236,0.23623623623623624,0.9847895922779095,0.9845167609753473
237,0.23723723723723725,0.9848110381824582,0.9845112534298848
238,0.23823823823823823,0.9848324831646081,0.984503585046415
239,0.23923923923923923,0.9848411961970012,0.9844975157426336
240,0.24024024024024024,0.9847001096080246,0.9844930458520561
241,0.24124124124124124,0.9845549533011563,0.9844889582006874
242,0.24224224224224225,0.9843999448609105,0.984484217630637
243,0.24324324324324323,0.9843720078854629,0.9844788241477894
244,0.24424424424424424,0.9844084331540651,0.984472777758028
245,0.24524524524524524,0.9844448557575387,0.9844660784672351
246,0.24624624624624625,0.984481275696176,0.9844587262812919
247,0.24724724724724725,0.9845176929702699,0.9844516472192895
248,0.24824824824824826,0.9845541075801123,0.9844452610227661
249,0.24924924924924924,0.984590519525996,0.984439567590244
250,0.2502502502502503,0.984544117597363,0.9844345668202623
251,0.25125125125125125,0.9844930862135592,0.9844301294041967
252,0.25225225225225223,0.9844420499102053,0.9844255720438881
253,0.25325325325325326,0.9843910086865284,0.9844208947468387
254,0.25425425425425424,0.9843400212621064,0.9844160717617891
255,0.2552552552552553,0.9843254390810228,0.9844110749225263
256,0.25625625625625625,0.9843108564983528,0.9844059042408936
257,0.25725725725725723,0.9842962735140783,0.984400559728733
258,0.25825825825825827,0.9842816901281815,0.9843950413978858
259,0.25925925925925924,0.984267106340644,0.9843893492601925
260,0.2602602602602603,0.9842525221514481,0.9843834833274925
261,0.26126126126126126,0.9842379375605756,0.9843774436116242
262,0.26226226226226224,0.9842233525680085,0.984371230124425
263,0.26326326326326327,0.9842087671737292,0.9843648428777316
264,0.26426426426426425,0.9841941813777189,0.9843582818833799
265,0.2652652652652653,0.9841795951799599,0.984351796781193
266,0.26626626626626626,0.9841650085804343,0.9843483248123988
267,0.26726726726726724,0.984150421579124,0.9843479457691373
268,0.2682682682682683,0.9841358341760108,0.984350852824245
269,0.26926926926926925,0.9841212463710769,0.9843545543741232
270,0.2702702702702703,0.984106658164304,0.9843577884077379
271,0.27127127127127126,0.9840920695556744,0.9843604945515712
272,0.27227227227227224,0.9841247072189323,0.9843626472434959
273,0.2732732732732733,0.9841787509989458,0.9843642465331081
274,0.27427427427427425,0.9842327889018858,0.9843652924699972
275,0.2752752752752753,0.9842868209287111,0.9843657851037478
276,0.27627627627627627,0.9843342575140828,0.984367348233171
277,0.2772772772772773,0.9843468451917936,0.9843700726292471
278,0.2782782782782783,0.9843594325505927,0.9843739583857883
279,0.27927927927927926,0.9843720195904919,0.9843790055966215
280,0.2802802802802803,0.9843846063115037,0.9843852132042091
281,0.28128128128128127,0.98439719271364,0.984391867377601
282,0.2822822822822823,0.984409778796913,0.9843989681220215
283,0.2832832832832833,0.9844223645613347,0.9844065154426955
284,0.28428428428428426,0.9844349500069175,0.9844145093448485
285,0.2852852852852853,0.984447535133673,0.9844229498337062
286,0.2862862862862863,0.9844601199416139,0.9844318369144945
287,0.2872872872872873,0.984472704430752,0.9844411705924403
288,0.2882882882882883,0.9844852886010994,0.9844509508727707
289,0.28928928928928926,0.9844978724526683,0.9844611777607127
290,0.2902902902902903,0.9845104559854706,0.9844718512614946
291,0.2912912912912913,0.9845230391995188,0.9844829713803444
292,0.2922922922922923,0.9845356220948248,0.9844945381224909
293,0.2932932932932933,0.9845482046714008,0.9845065514931634
294,0.29429429429429427,0.9845607869292585,0.984519011497591
295,0.2952952952952953,0.9845733688684107,0.9845319181410039
296,0.2962962962962963,0.9845828690930334,0.9845452714286327
297,0.2972972972972973,0.9845910629843417,0.9845590713657077
298,0.2982982982982983,0.9845992567404833,0.9845723919442495
299,0.29929929929929927,0.9846074503614612,0.9845848134338296
300,0.3003003003003003,0.9846156438472791,0.9845963359470363
301,0.3013013013013013,0.9846238371979399,0.9846042557282892
302,0.3023023023023023,0.9846320304134472,0.9846089364728021
303,0.3033033033033033,0.9846402234938044,0.9846136333950435
304,0.30430430430430433,0.9846484164390147,0.9846183464941578
305,0.3053053053053053,0.9846566092490816,0.9846230757692896
306,0.3063063063063063,0.9846648019240083,0.9846278212195838
307,0.3073073073073073,0.9846729944637981,0.9846325828441851
308,0.3083083083083083,0.9846811868684547,0.984637360642238
309,0.30930930930930933,0.9846893791379809,0.9846421546128873
310,0.3103103103103103,0.9846975712723806,0.984646964755278
311,0.3113113113113113,0.9847057632716566,0.9846517910685552
312,0.3123123123123123,0.9847139551358126,0.9846566335518635
313,0.3133133133133133,0.984722146864852,0.984661492204348
314,0.31431431431431434,0.9847303384587779,0.9846663670251536
315,0.3153153153153153,0.9847385299175938,0.9846712580134259
316,0.3163163163163163,0.9847467212413028,0.9846761651683096
317,0.3173173173173173,0.9847549124299086,0.98468108848895
318,0.3183183183183183,0.9847631034834142,0.9846860279744925
319,0.31931931931931934,0.9847712944018232,0.9846909836240823
320,0.3203203203203203,0.9847794851851389,0.9846959554368648
321,0.3213213213213213,0.9847876758333646,0.9847022150845288
322,0.32232232232232233,0.9847958663465036,0.9847098409143415
323,0.3233233233233233,0.9848040567245592,0.9847188582929145
324,0.32432432432432434,0.9848122469675348,0.9847231023629094
325,0.3253253253253253,0.984820437075434,0.9847277840010391
326,0.3263263263263263,0.9846907297726092,0.9847329031731276
327,0.32732732732732733,0.9845729754842377,0.9847384598450015
328,0.3283283283283283,0.9845863882261,0.9847444539824919
329,0.32932932932932935,0.9845998006054226,0.9847508855514323
330,0.3303303303303303,0.9846132126222201,0.9847577545176596
331,0.3313313313313313,0.9846266242765072,0.9847650608470144
332,0.33233233233233234,0.9846400355682987,0.9847727480208568
333,0.3333333333333333,0.9846534464976092,0.9847806400932371
334,0.33433433433433435,0.9846668570644534,0.9847887370530517
335,0.3353353353353353,0.984680267268846,0.9847970388891982
336,0.3363363363363363,0.9846936771108017,0.9848055455905744
337,0.33733733733733734,0.9847070865903353,0.9848142571460792
338,0.3383383383383383,0.9847204957074613,0.9848231735446119
339,0.33933933933933935,0.9847339044621944,0.9848322947750728
340,0.34034034034034033,0.9847473128545496,0.9848416208263627
341,0.34134134134134136,0.9847607208845411,0.9848511516873832
342,0.34234234234234234,0.9847741285521843,0.9848608873470366
343,0.3433433433433433,0.9847875358574931,0.984870827794226
344,0.34434434434434436,0.9848009428004826,0.9848809730178547
345,0.34534534534534533,0.9848143493811675,0.9848912055969765
346,0.34634634634634637,0.9848926108992729,0.9849000361297315
347,0.34734734734734735,0.984971786413473,0.9849074644691529
348,0.3483483483483483,0.9850509492915631,0.9849134904682441
349,0.34934934934934936,0.9848157043102226,0.9849181070000176
350,0.35035035035035034,0.9848462139060796,0.984921232632453
351,0.35135135135135137,0.9848767216237884,0.9849228671964405
352,0.35235235235235235,0.9849072274635225,0.9849257143909845
353,0.3533533533533533,0.9849377314254552,0.9849301383629265
354,0.35435435435435436,0.9849682335097596,0.9849346788888268
355,0.35535535535535534,0.9849987337166094,0.9849393359609404
356,0.3563563563563564,0.985029232046178,0.9849441095715226
357,0.35735735735735735,0.9850568477899687,0.9849489997128296
358,0.35835835835835833,0.9850754901551892,0.9849540063771179
359,0.35935935935935936,0.9850941318190031,0.9849591295566448
360,0.36036036036036034,0.9851127727814498,0.9849643692436678
361,0.3613613613613614,0.9851314130425693,0.9849697254304455
362,0.36236236236236236,0.9851500526024007,0.9849751981092368
363,0.36336336336336333,0.9851686914609841,0.9849807872723013
364,0.36436436436436437,0.9851873296183585,0.9849864929118988
365,0.36536536536536535,0.9852059670745639,0.9849923150202902
366,0.3663663663663664,0.9852246038296397,0.9849956656024339
367,0.36736736736736736,0.9852432398836255,0.9849975197414631
368,0.3683683683683684,0.9852618752365608,0.9850030906764375
369,0.36936936936936937,0.9852805098884854,0.9850099201309277
370,0.37037037037037035,0.9852931559370284,0.9850180078730804
371,0.3713713713713714,0.9852298423556498,0.9850271222611605
372,0.37237237237237236,0.9851665211438518,0.9850350434696031
373,0.3733733733733734,0.9851031923001553,0.9850417535648828
374,0.3743743743743744,0.985039499845004,0.9850472527827341
375,0.37537537537537535,0.9849716542217414,0.9850577059711139
376,0.3763763763763764,0.9849037998387977,0.9850679022439286
377,0.37737737737737737,0.9848359366943542,0.9850778416259737
378,0.3783783783783784,0.9847985980532751,0.9850875241420427
379,0.3793793793793794,0.9848179550470164,0.9850969498169257
380,0.38038038038038036,0.9848373112832152,0.9851061186754103
381,0.3813813813813814,0.9848566667619162,0.9851150307422816
382,0.38238238238238237,0.9848760214831639,0.9851236860423213
383,0.3833833833833834,0.9848953754470026,0.9851321410847925
384,0.3843843843843844,0.984914728653477,0.9851405718062687
385,0.38538538538538536,0.9849340811026311,0.9851486819838389
386,0.3863863863863864,0.9849534327945099,0.9851522489338788
387,0.38738738738738737,0.9849727837291578,0.9851546272718561
388,0.3883883883883884,0.9849921339066187,0.9851562888472749
389,0.3893893893893894,0.9850114833269376,0.9851572336618597
390,0.39039039039039036,0.9850308319901586,0.9851574617173335
391,0.3913913913913914,0.9849181925438774,0.9851569730154182
392,0.3923923923923924,0.9848552819750301,0.9851557675578336
393,0.3933933933933934,0.9850582462358879,0.985153845346299
394,0.3943943943943944,0.9851358380364864,0.9851512063825312
395,0.39539539539539537,0.9852134176502682,0.9851478506682465
396,0.3963963963963964,0.9852791831732544,0.9851438956150107
397,0.3973973973973974,0.9852965925298397,0.9851408306153009
398,0.3983983983983984,0.9853140012727368,0.9851386558067021
399,0.3993993993993994,0.9853314094019784,0.9851373713268272
400,0.40040040040040037,0.985348816917597,0.98513698429328
401,0.4014014014014014,0.9853662238196248,0.9851391001597196
402,0.4024024024024024,0.9853836301080943,0.9851442724896415
403,0.4034034034034034,0.9854010357830382,0.9851525011466724
404,0.4044044044044044,0.9854184408444886,0.985162216249027
405,0.40540540540540543,0.9854358452924781,0.9851722418763298
406,0.4064064064064064,0.9854532491270391,0.9851825779941605
407,0.4074074074074074,0.9854706523482041,0.9851932245681023
408,0.4084084084084084,0.9854880549560053,0.9852041815637438
409,0.4094094094094094,0.9855054569504755,0.9852154489466771
410,0.41041041041041043,0.9855077508750802,0.9852270266824994
411,0.4114114114114114,0.9852946872334765,0.9852408798932297
412,0.4124124124124124,0.9852527082794156,0.9852560696412634
413,0.4134134134134134,0.9852347929487615,0.9852684101255051
414,0.4144144144144144,0.9852168770048094,0.9852771053589331
415,0.41541541541541543,0.9851989604475262,0.9852812803148912
416,0.4164164164164164,0.985181043276878,0.9852841085449644
417,0.4174174174174174,0.9851631254928317,0.9852881779598388
418,0.4184184184184184,0.9851452070953535,0.9852925133920107
419,0.4194194194194194,0.9851272880844101,0.9852919015180365
420,0.42042042042042044,0.9851093684599679,0.9852897356392557
421,0.4214214214214214,0.9850914482219932,0.9852881971080785
422,0.4224224224224224,0.9850735273704527,0.9852873372130555
423,0.42342342342342343,0.9850556059053127,0.985284748245867
424,0.4244244244244244,0.9850376838265398,0.985280430030129
425,0.42542542542542544,0.9850197611341004,0.9852743823894159
426,0.4264264264264264,0.985079563410152,0.9852676847799865
427,0.4274274274274274,0.9851675886648207,0.9852615875189382
428,0.42842842842842843,0.9852555982029275,0.9852560905262034
429,0.4294294294294294,0.9852940682733574,0.9852511937217271
430,0.43043043043043044,0.9853292620394652,0.9852468970254673
431,0.4314314314314314,0.9853644532925743,0.9852427947196012
432,0.43243243243243246,0.9853996420329542,0.9852380580986605
433,0.43343343343343343,0.9854348282608737,0.9852326871662616
434,0.4344344344344344,0.9854700119766022,0.9852266819260199
435,0.43543543543543545,0.9855051931804085,0.98522004238155
436,0.4364364364364364,0.9856405948498865,0.9852130647611035
437,0.43743743743743746,0.9857281099442254,0.9852099717536449
438,0.43843843843843844,0.9856021484254847,0.9852074087490447
439,0.4394394394394394,0.9854355908114458,0.9852049039031366
440,0.44044044044044045,0.985224406080795,0.9852024572195326
441,0.44144144144144143,0.9851750717238998,0.9852000687018445
442,0.44244244244244246,0.9851257327024686,0.9851977383536852
443,0.44344344344344344,0.9850763890158019,0.9851954661786669
444,0.4444444444444444,0.9850270406631993,0.9851932521804028
445,0.44544544544544545,0.9850253782186625,0.985191096362506
446,0.44644644644644643,0.9851349525602371,0.9851889987285902
447,0.44744744744744747,0.9852353285270773,0.9851869592822688
448,0.44844844844844844,0.9851645552032291,0.9851849712174982
449,0.4494494494494494,0.9850937722700958,0.9851830209113103
450,0.45045045045045046,0.9850229797256113,0.9851811083661063
451,0.45145145145145144,0.9850072388366964,0.9851792335842872
452,0.45245245245245247,0.9850552635061655,0.9851758725372308
453,0.45345345345345345,0.9851032834786196,0.9851704718235668
454,0.4544544544544544,0.9851512987547478,0.9851630317418301
455,0.45545545545545546,0.9851993093352389,0.9851545236444985
456,0.45645645645645644,0.9852266276933076,0.9851450117631995
457,0.4574574574574575,0.9852116814590622,0.9851344961375725
458,0.45845845845845845,0.9851967347958595,0.9851229768072527
459,0.45945945945945943,0.9851817877036801,0.9851104538118678
460,0.46046046046046046,0.9851668401825044,0.9850969271910408
461,0.46146146146146144,0.985151892232313,0.9850823969843889
462,0.4624624624624625,0.9851369438530867,0.9850648980751052
463,0.46346346346346345,0.9851219950448057,0.9850453694060062
464,0.46446446446446443,0.9851070458074507,0.9850282716518755
465,0.46546546546546547,0.985092096141002,0.9850147436547916
466,0.46646646646646645,0.9850771460454404,0.9850056604466455
467,0.4674674674674675,0.9850621955207466,0.9849978484810866
468,0.46846846846846846,0.9850472445669007,0.9849913078399664
469,0.4694694694694695,0.9850322931838834,0.9849860386051507
470,0.47047047047047047,0.9850173413716754,0.9849820408585194
471,0.47147147147147145,0.985002389130257,0.9849783795726587
472,0.4724724724724725,0.9849874364596088,0.9849728736245071
473,0.47347347347347346,0.9849721360671414,0.9849657033647461
474,0.4744744744744745,0.9849561402897336,0.9849602246522132
475,0.4754754754754755,0.9849401440211352,0.984956437665719
476,0.47647647647647645,0.9849241472613225,0.9849543425841152
477,0.4774774774774775,0.9849081500102715,0.9849528599535687
478,0.47847847847847846,0.9848921522679588,0.9849507394594081
479,0.4794794794794795,0.98487615403436,0.9849479811841269
480,0.4804804804804805,0.9848601553094518,0.9849452073487064
481,0.48148148148148145,0.9848441560932099,0.9849429763096325
482,0.4824824824824825,0.9848281563856106,0.9849416935675053
483,0.48348348348348347,0.9848121561866302,0.9849419942728073
484,0.4844844844844845,0.9847961554962447,0.9849433452840197
